date,county,state,fips,cases,deaths
2020-05-03,Aiken,South Carolina,45003,108,6
2020-05-03,Allendale,South Carolina,45005,12,1
2020-05-03,Anderson,South Carolina,45007,171,8
2020-05-03,Bamberg,South Carolina,45009,12,0
2020-05-03,Barnwell,South Carolina,45011,25,0
2020-05-03,Beaufort,South Carolina,45013,270,11
2020-05-03,Berkeley,South Carolina,45015,186,11
2020-05-03,Calhoun,South Carolina,45017,7,1
2020-05-03,Charleston,South Carolina,45019,457,7
2020-05-03,Cherokee,South Carolina,45021,17,0
2020-05-03,Chester,South Carolina,45023,34,0
2020-05-03,Chesterfield,South Carolina,45025,59,1
2020-05-03,Clarendon,South Carolina,45027,229,22
2020-05-03,Colleton,South Carolina,45029,32,4
2020-05-03,Darlington,South Carolina,45031,140,2
2020-05-03,Dillon,South Carolina,45033,72,0
2020-05-03,Dorchester,South Carolina,45035,101,3
2020-05-03,Edgefield,South Carolina,45037,32,2
2020-05-03,Fairfield,South Carolina,45039,68,2
2020-05-03,Florence,South Carolina,45041,336,16
2020-05-03,Georgetown,South Carolina,45043,45,3
2020-05-03,Greenville,South Carolina,45045,757,40
2020-05-03,Greenwood,South Carolina,45047,55,0
2020-05-03,Hampton,South Carolina,45049,26,0
2020-05-03,Horry,South Carolina,45051,226,17
2020-05-03,Jasper,South Carolina,45053,21,1
2020-05-03,Kershaw,South Carolina,45055,245,10
2020-05-03,Lancaster,South Carolina,45057,101,4
2020-05-03,Laurens,South Carolina,45059,40,2
2020-05-03,Lee,South Carolina,45061,68,8
2020-05-03,Lexington,South Carolina,45063,420,17
2020-05-03,Marion,South Carolina,45067,37,2
2020-05-03,Marlboro,South Carolina,45069,50,0
2020-05-03,McCormick,South Carolina,45065,6,1
2020-05-03,Newberry,South Carolina,45071,30,1
2020-05-03,Oconee,South Carolina,45073,26,0
2020-05-03,Orangeburg,South Carolina,45075,87,2
2020-05-03,Pickens,South Carolina,45077,58,1
2020-05-03,Richland,South Carolina,45079,964,40
2020-05-03,Saluda,South Carolina,45081,67,0
2020-05-03,Spartanburg,South Carolina,45083,308,12
2020-05-03,Sumter,South Carolina,45085,251,12
2020-05-03,Union,South Carolina,45087,26,0
2020-05-03,Williamsburg,South Carolina,45089,90,2
2020-05-03,York,South Carolina,45091,221,3
2020-05-04,Abbeville,South Carolina,45001,33,0
2020-05-04,Aiken,South Carolina,45003,108,6
2020-05-04,Allendale,South Carolina,45005,14,1
2020-05-04,Anderson,South Carolina,45007,171,8
2020-05-04,Bamberg,South Carolina,45009,13,0
2020-05-04,Barnwell,South Carolina,45011,25,0
2020-05-04,Beaufort,South Carolina,45013,269,11
2020-05-04,Berkeley,South Carolina,45015,190,11
2020-05-04,Calhoun,South Carolina,45017,7,1
2020-05-04,Charleston,South Carolina,45019,464,7
2020-05-04,Cherokee,South Carolina,45021,18,0
2020-05-04,Chester,South Carolina,45023,34,0
2020-05-04,Chesterfield,South Carolina,45025,60,1
2020-05-04,Clarendon,South Carolina,45027,232,24
2020-05-04,Colleton,South Carolina,45029,32,4
2020-05-04,Darlington,South Carolina,45031,144,2
2020-05-04,Dillon,South Carolina,45033,74,0
2020-05-04,Dorchester,South Carolina,45035,100,3
2020-05-04,Edgefield,South Carolina,45037,32,2
2020-05-04,Fairfield,South Carolina,45039,68,2
2020-05-04,Florence,South Carolina,45041,348,16
2020-05-04,Georgetown,South Carolina,45043,46,3
2020-05-04,Greenville,South Carolina,45045,788,42
2020-05-04,Greenwood,South Carolina,45047,55,0
2020-05-04,Hampton,South Carolina,45049,26,0
2020-05-04,Horry,South Carolina,45051,230,18
2020-05-04,Jasper,South Carolina,45053,21,1
2020-05-04,Kershaw,South Carolina,45055,245,10
2020-05-04,Lancaster,South Carolina,45057,99,4
2020-05-04,Laurens,South Carolina,45059,41,2
2020-05-04,Lee,South Carolina,45061,68,8
2020-05-04,Lexington,South Carolina,45063,432,17
2020-05-04,Marion,South Carolina,45067,40,2
2020-05-04,Marlboro,South Carolina,45069,52,1
2020-05-04,McCormick,South Carolina,45065,7,1
2020-05-04,Newberry,South Carolina,45071,30,1
2020-05-04,Oconee,South Carolina,45073,27,0
2020-05-04,Orangeburg,South Carolina,45075,92,2
2020-05-04,Pickens,South Carolina,45077,59,1
2020-05-04,Richland,South Carolina,45079,977,42
2020-05-04,Saluda,South Carolina,45081,68,0
2020-05-04,Spartanburg,South Carolina,45083,315,12
2020-05-04,Sumter,South Carolina,45085,264,12
2020-05-04,Union,South Carolina,45087,26,0
2020-05-04,Williamsburg,South Carolina,45089,91,2
2020-05-04,York,South Carolina,45091,222,3
2020-05-05,Abbeville,South Carolina,45001,33,0
2020-05-05,Aiken,South Carolina,45003,108,6
2020-05-05,Allendale,South Carolina,45005,18,1
2020-05-05,Anderson,South Carolina,45007,172,8
2020-05-05,Bamberg,South Carolina,45009,13,0
2020-05-05,Barnwell,South Carolina,45011,27,0
2020-05-05,Beaufort,South Carolina,45013,270,12
2020-05-05,Berkeley,South Carolina,45015,188,14
2020-05-05,Calhoun,South Carolina,45017,7,1
2020-05-05,Charleston,South Carolina,45019,463,8
2020-05-05,Cherokee,South Carolina,45021,18,0
2020-05-05,Chester,South Carolina,45023,35,0
2020-05-05,Chesterfield,South Carolina,45025,61,1
2020-05-05,Clarendon,South Carolina,45027,237,24
2020-05-05,Colleton,South Carolina,45029,32,4
2020-05-05,Darlington,South Carolina,45031,149,2
2020-05-05,Dillon,South Carolina,45033,74,0
2020-05-05,Dorchester,South Carolina,45035,101,3
2020-05-05,Edgefield,South Carolina,45037,32,2
2020-05-05,Fairfield,South Carolina,45039,71,2
2020-05-05,Florence,South Carolina,45041,353,17
2020-05-05,Georgetown,South Carolina,45043,46,3
2020-05-05,Greenville,South Carolina,45045,796,42
2020-05-05,Greenwood,South Carolina,45047,57,0
2020-05-05,Hampton,South Carolina,45049,26,0
2020-05-05,Horry,South Carolina,45051,236,18
2020-05-05,Jasper,South Carolina,45053,21,1
2020-05-05,Kershaw,South Carolina,45055,247,10
2020-05-05,Lancaster,South Carolina,45057,96,4
2020-05-05,Laurens,South Carolina,45059,42,2
2020-05-05,Lee,South Carolina,45061,69,8
2020-05-05,Lexington,South Carolina,45063,440,17
2020-05-05,Marion,South Carolina,45067,41,2
2020-05-05,Marlboro,South Carolina,45069,54,1
2020-05-05,McCormick,South Carolina,45065,7,1
2020-05-05,Newberry,South Carolina,45071,31,1
2020-05-05,Oconee,South Carolina,45073,29,0
2020-05-05,Orangeburg,South Carolina,45075,94,2
2020-05-05,Pickens,South Carolina,45077,61,1
2020-05-05,Richland,South Carolina,45079,990,47
2020-05-05,Saluda,South Carolina,45081,70,0
2020-05-05,Spartanburg,South Carolina,45083,317,12
2020-05-05,Sumter,South Carolina,45085,270,12
2020-05-05,Union,South Carolina,45087,26,0
2020-05-05,Williamsburg,South Carolina,45089,94,3
2020-05-05,York,South Carolina,45091,219,4
2020-05-06,Abbeville,South Carolina,45001,33,0
2020-05-06,Aiken,South Carolina,45003,108,6
2020-05-06,Allendale,South Carolina,45005,18,2
2020-05-06,Anderson,South Carolina,45007,173,8
2020-05-06,Bamberg,South Carolina,45009,14,0
2020-05-06,Barnwell,South Carolina,45011,28,0
2020-05-06,Beaufort,South Carolina,45013,269,12
2020-05-06,Berkeley,South Carolina,45015,189,14
2020-05-06,Calhoun,South Carolina,45017,7,1
2020-05-06,Charleston,South Carolina,45019,464,9
2020-05-06,Cherokee,South Carolina,45021,19,0
2020-05-06,Chester,South Carolina,45023,34,0
2020-05-06,Chesterfield,South Carolina,45025,65,1
2020-05-06,Clarendon,South Carolina,45027,248,24
2020-05-06,Colleton,South Carolina,45029,32,4
2020-05-06,Darlington,South Carolina,45031,151,2
2020-05-06,Dillon,South Carolina,45033,74,0
2020-05-06,Dorchester,South Carolina,45035,103,3
2020-05-06,Edgefield,South Carolina,45037,35,2
2020-05-06,Fairfield,South Carolina,45039,74,2
2020-05-06,Florence,South Carolina,45041,358,19
2020-05-06,Georgetown,South Carolina,45043,48,3
2020-05-06,Greenville,South Carolina,45045,803,42
2020-05-06,Greenwood,South Carolina,45047,61,0
2020-05-06,Hampton,South Carolina,45049,27,0
2020-05-06,Horry,South Carolina,45051,238,18
2020-05-06,Jasper,South Carolina,45053,21,1
2020-05-06,Kershaw,South Carolina,45055,245,10
2020-05-06,Lancaster,South Carolina,45057,99,4
2020-05-06,Laurens,South Carolina,45059,42,2
2020-05-06,Lee,South Carolina,45061,70,8
2020-05-06,Lexington,South Carolina,45063,442,18
2020-05-06,Marion,South Carolina,45067,41,2
2020-05-06,Marlboro,South Carolina,45069,54,1
2020-05-06,McCormick,South Carolina,45065,7,1
2020-05-06,Newberry,South Carolina,45071,31,1
2020-05-06,Oconee,South Carolina,45073,31,0
2020-05-06,Orangeburg,South Carolina,45075,95,2
2020-05-06,Pickens,South Carolina,45077,61,1
2020-05-06,Richland,South Carolina,45079,1014,49
2020-05-06,Saluda,South Carolina,45081,73,0
2020-05-06,Spartanburg,South Carolina,45083,318,12
2020-05-06,Sumter,South Carolina,45085,271,12
2020-05-06,Union,South Carolina,45087,26,0
2020-05-06,Williamsburg,South Carolina,45089,100,4
2020-05-06,York,South Carolina,45091,222,5
2020-05-07,Abbeville,South Carolina,45001,34,0
2020-05-07,Aiken,South Carolina,45003,109,6
2020-05-07,Allendale,South Carolina,45005,19,3
2020-05-07,Anderson,South Carolina,45007,182,8
2020-05-07,Bamberg,South Carolina,45009,14,0
2020-05-07,Barnwell,South Carolina,45011,29,0
2020-05-07,Beaufort,South Carolina,45013,269,12
2020-05-07,Berkeley,South Carolina,45015,189,14
2020-05-07,Calhoun,South Carolina,45017,7,1
2020-05-07,Charleston,South Carolina,45019,467,9
2020-05-07,Cherokee,South Carolina,45021,21,0
2020-05-07,Chester,South Carolina,45023,35,0
2020-05-07,Chesterfield,South Carolina,45025,69,1
2020-05-07,Clarendon,South Carolina,45027,253,24
2020-05-07,Colleton,South Carolina,45029,32,4
2020-05-07,Darlington,South Carolina,45031,157,3
2020-05-07,Dillon,South Carolina,45033,78,0
2020-05-07,Dorchester,South Carolina,45035,104,3
2020-05-07,Edgefield,South Carolina,45037,36,2
2020-05-07,Fairfield,South Carolina,45039,75,3
2020-05-07,Florence,South Carolina,45041,370,19
2020-05-07,Georgetown,South Carolina,45043,50,3
2020-05-07,Greenville,South Carolina,45045,835,42
2020-05-07,Greenwood,South Carolina,45047,61,0
2020-05-07,Hampton,South Carolina,45049,27,0
2020-05-07,Horry,South Carolina,45051,242,18
2020-05-07,Jasper,South Carolina,45053,21,1
2020-05-07,Kershaw,South Carolina,45055,250,12
2020-05-07,Lancaster,South Carolina,45057,101,4
2020-05-07,Laurens,South Carolina,45059,44,2
2020-05-07,Lee,South Carolina,45061,80,8
2020-05-07,Lexington,South Carolina,45063,458,19
2020-05-07,Marion,South Carolina,45067,43,2
2020-05-07,Marlboro,South Carolina,45069,56,1
2020-05-07,McCormick,South Carolina,45065,7,1
2020-05-07,Newberry,South Carolina,45071,31,1
2020-05-07,Oconee,South Carolina,45073,32,0
2020-05-07,Orangeburg,South Carolina,45075,95,2
2020-05-07,Pickens,South Carolina,45077,62,1
2020-05-07,Richland,South Carolina,45079,1043,52
2020-05-07,Saluda,South Carolina,45081,82,0
2020-05-07,Spartanburg,South Carolina,45083,325,12
2020-05-07,Sumter,South Carolina,45085,277,12
2020-05-07,Union,South Carolina,45087,27,0
2020-05-07,Williamsburg,South Carolina,45089,119,6
2020-05-07,York,South Carolina,45091,225,5
2020-05-08,Abbeville,South Carolina,45001,34,0
2020-05-08,Aiken,South Carolina,45003,112,6
2020-05-08,Allendale,South Carolina,45005,23,3
2020-05-08,Anderson,South Carolina,45007,181,8
2020-05-08,Bamberg,South Carolina,45009,14,0
2020-05-08,Barnwell,South Carolina,45011,32,0
2020-05-08,Beaufort,South Carolina,45013,273,12
2020-05-08,Berkeley,South Carolina,45015,191,14
2020-05-08,Calhoun,South Carolina,45017,7,1
2020-05-08,Charleston,South Carolina,45019,481,9
2020-05-08,Cherokee,South Carolina,45021,21,0
2020-05-08,Chester,South Carolina,45023,39,0
2020-05-08,Chesterfield,South Carolina,45025,72,1
2020-05-08,Clarendon,South Carolina,45027,258,25
2020-05-08,Colleton,South Carolina,45029,32,4
2020-05-08,Darlington,South Carolina,45031,171,3
2020-05-08,Dillon,South Carolina,45033,84,0
2020-05-08,Dorchester,South Carolina,45035,105,3
2020-05-08,Edgefield,South Carolina,45037,36,2
2020-05-08,Fairfield,South Carolina,45039,76,3
2020-05-08,Florence,South Carolina,45041,399,20
2020-05-08,Georgetown,South Carolina,45043,49,3
2020-05-08,Greenville,South Carolina,45045,869,44
2020-05-08,Greenwood,South Carolina,45047,62,0
2020-05-08,Hampton,South Carolina,45049,27,0
2020-05-08,Horry,South Carolina,45051,251,18
2020-05-08,Jasper,South Carolina,45053,21,1
2020-05-08,Kershaw,South Carolina,45055,250,12
2020-05-08,Lancaster,South Carolina,45057,103,4
2020-05-08,Laurens,South Carolina,45059,46,2
2020-05-08,Lee,South Carolina,45061,92,8
2020-05-08,Lexington,South Carolina,45063,465,19
2020-05-08,Marion,South Carolina,45067,44,2
2020-05-08,Marlboro,South Carolina,45069,57,1
2020-05-08,McCormick,South Carolina,45065,7,1
2020-05-08,Newberry,South Carolina,45071,32,1
2020-05-08,Oconee,South Carolina,45073,36,0
2020-05-08,Orangeburg,South Carolina,45075,99,2
2020-05-08,Pickens,South Carolina,45077,63,1
2020-05-08,Richland,South Carolina,45079,1057,52
2020-05-08,Saluda,South Carolina,45081,84,0
2020-05-08,Spartanburg,South Carolina,45083,333,12
2020-05-08,Sumter,South Carolina,45085,281,12
2020-05-08,Union,South Carolina,45087,29,0
2020-05-08,Williamsburg,South Carolina,45089,136,6
2020-05-08,York,South Carolina,45091,233,5
2020-05-09,Abbeville,South Carolina,45001,34,0
2020-05-09,Aiken,South Carolina,45003,116,6
2020-05-09,Allendale,South Carolina,45005,24,3
2020-05-09,Anderson,South Carolina,45007,184,8
2020-05-09,Bamberg,South Carolina,45009,15,0
2020-05-09,Barnwell,South Carolina,45011,33,0
2020-05-09,Beaufort,South Carolina,45013,273,12
2020-05-09,Berkeley,South Carolina,45015,192,15
2020-05-09,Calhoun,South Carolina,45017,8,1
2020-05-09,Charleston,South Carolina,45019,482,10
2020-05-09,Cherokee,South Carolina,45021,22,0
2020-05-09,Chester,South Carolina,45023,39,0
2020-05-09,Chesterfield,South Carolina,45025,75,1
2020-05-09,Clarendon,South Carolina,45027,262,26
2020-05-09,Colleton,South Carolina,45029,32,4
2020-05-09,Darlington,South Carolina,45031,173,3
2020-05-09,Dillon,South Carolina,45033,88,0
2020-05-09,Dorchester,South Carolina,45035,105,3
2020-05-09,Edgefield,South Carolina,45037,39,2
2020-05-09,Fairfield,South Carolina,45039,80,4
2020-05-09,Florence,South Carolina,45041,412,20
2020-05-09,Georgetown,South Carolina,45043,50,3
2020-05-09,Greenville,South Carolina,45045,912,45
2020-05-09,Greenwood,South Carolina,45047,62,0
2020-05-09,Hampton,South Carolina,45049,27,0
2020-05-09,Horry,South Carolina,45051,256,18
2020-05-09,Jasper,South Carolina,45053,23,1
2020-05-09,Kershaw,South Carolina,45055,253,12
2020-05-09,Lancaster,South Carolina,45057,104,4
2020-05-09,Laurens,South Carolina,45059,46,2
2020-05-09,Lee,South Carolina,45061,99,8
2020-05-09,Lexington,South Carolina,45063,472,21
2020-05-09,Marion,South Carolina,45067,47,2
2020-05-09,Marlboro,South Carolina,45069,57,1
2020-05-09,McCormick,South Carolina,45065,7,1
2020-05-09,Newberry,South Carolina,45071,31,1
2020-05-09,Oconee,South Carolina,45073,37,0
2020-05-09,Orangeburg,South Carolina,45075,99,2
2020-05-09,Pickens,South Carolina,45077,68,1
2020-05-09,Richland,South Carolina,45079,1082,54
2020-05-09,Saluda,South Carolina,45081,86,0
2020-05-09,Spartanburg,South Carolina,45083,336,12
2020-05-09,Sumter,South Carolina,45085,286,12
2020-05-09,Union,South Carolina,45087,30,0
2020-05-09,Williamsburg,South Carolina,45089,136,7
2020-05-09,York,South Carolina,45091,237,5
2020-05-10,Abbeville,South Carolina,45001,34,0
2020-05-10,Aiken,South Carolina,45003,118,6
2020-05-10,Allendale,South Carolina,45005,25,3
2020-05-10,Anderson,South Carolina,45007,185,8
2020-05-10,Bamberg,South Carolina,45009,16,0
2020-05-10,Barnwell,South Carolina,45011,33,0
2020-05-10,Beaufort,South Carolina,45013,279,12
2020-05-10,Berkeley,South Carolina,45015,192,15
2020-05-10,Calhoun,South Carolina,45017,8,1
2020-05-10,Charleston,South Carolina,45019,481,10
2020-05-10,Cherokee,South Carolina,45021,22,0
2020-05-10,Chester,South Carolina,45023,38,0
2020-05-10,Chesterfield,South Carolina,45025,79,1
2020-05-10,Clarendon,South Carolina,45027,263,26
2020-05-10,Colleton,South Carolina,45029,32,4
2020-05-10,Darlington,South Carolina,45031,174,3
2020-05-10,Dillon,South Carolina,45033,95,0
2020-05-10,Dorchester,South Carolina,45035,106,3
2020-05-10,Edgefield,South Carolina,45037,39,2
2020-05-10,Fairfield,South Carolina,45039,80,4
2020-05-10,Florence,South Carolina,45041,424,20
2020-05-10,Georgetown,South Carolina,45043,50,3
2020-05-10,Greenville,South Carolina,45045,933,45
2020-05-10,Greenwood,South Carolina,45047,62,0
2020-05-10,Hampton,South Carolina,45049,28,0
2020-05-10,Horry,South Carolina,45051,262,18
2020-05-10,Jasper,South Carolina,45053,25,1
2020-05-10,Kershaw,South Carolina,45055,253,12
2020-05-10,Lancaster,South Carolina,45057,110,4
2020-05-10,Laurens,South Carolina,45059,47,2
2020-05-10,Lee,South Carolina,45061,106,8
2020-05-10,Lexington,South Carolina,45063,478,21
2020-05-10,Marion,South Carolina,45067,48,3
2020-05-10,Marlboro,South Carolina,45069,57,1
2020-05-10,McCormick,South Carolina,45065,7,1
2020-05-10,Newberry,South Carolina,45071,31,1
2020-05-10,Oconee,South Carolina,45073,37,0
2020-05-10,Orangeburg,South Carolina,45075,101,2
2020-05-10,Pickens,South Carolina,45077,73,1
2020-05-10,Richland,South Carolina,45079,1100,54
2020-05-10,Saluda,South Carolina,45081,87,0
2020-05-10,Spartanburg,South Carolina,45083,343,12
2020-05-10,Sumter,South Carolina,45085,287,12
2020-05-10,Union,South Carolina,45087,30,0
2020-05-10,Williamsburg,South Carolina,45089,137,7
2020-05-10,York,South Carolina,45091,238,5
2020-05-11,Abbeville,South Carolina,45001,34,0
2020-05-11,Aiken,South Carolina,45003,119,6
2020-05-11,Allendale,South Carolina,45005,26,3
2020-05-11,Anderson,South Carolina,45007,186,8
2020-05-11,Bamberg,South Carolina,45009,16,0
2020-05-11,Barnwell,South Carolina,45011,33,0
2020-05-11,Beaufort,South Carolina,45013,280,12
2020-05-11,Berkeley,South Carolina,45015,195,15
2020-05-11,Calhoun,South Carolina,45017,8,1
2020-05-11,Charleston,South Carolina,45019,491,11
2020-05-11,Cherokee,South Carolina,45021,22,0
2020-05-11,Chester,South Carolina,45023,40,0
2020-05-11,Chesterfield,South Carolina,45025,80,1
2020-05-11,Clarendon,South Carolina,45027,265,27
2020-05-11,Colleton,South Carolina,45029,32,4
2020-05-11,Darlington,South Carolina,45031,179,3
2020-05-11,Dillon,South Carolina,45033,102,0
2020-05-11,Dorchester,South Carolina,45035,108,3
2020-05-11,Edgefield,South Carolina,45037,39,2
2020-05-11,Fairfield,South Carolina,45039,81,5
2020-05-11,Florence,South Carolina,45041,444,23
2020-05-11,Georgetown,South Carolina,45043,51,3
2020-05-11,Greenville,South Carolina,45045,946,45
2020-05-11,Greenwood,South Carolina,45047,63,0
2020-05-11,Hampton,South Carolina,45049,28,1
2020-05-11,Horry,South Carolina,45051,267,18
2020-05-11,Jasper,South Carolina,45053,25,1
2020-05-11,Kershaw,South Carolina,45055,257,12
2020-05-11,Lancaster,South Carolina,45057,111,5
2020-05-11,Laurens,South Carolina,45059,48,2
2020-05-11,Lee,South Carolina,45061,115,8
2020-05-11,Lexington,South Carolina,45063,484,24
2020-05-11,Marion,South Carolina,45067,49,3
2020-05-11,Marlboro,South Carolina,45069,59,1
2020-05-11,McCormick,South Carolina,45065,7,1
2020-05-11,Newberry,South Carolina,45071,31,1
2020-05-11,Oconee,South Carolina,45073,37,0
2020-05-11,Orangeburg,South Carolina,45075,101,2
2020-05-11,Pickens,South Carolina,45077,73,1
2020-05-11,Richland,South Carolina,45079,1119,57
2020-05-11,Saluda,South Carolina,45081,90,0
2020-05-11,Spartanburg,South Carolina,45083,346,12
2020-05-11,Sumter,South Carolina,45085,290,13
2020-05-11,Union,South Carolina,45087,31,0
2020-05-11,Williamsburg,South Carolina,45089,142,7
2020-05-11,York,South Carolina,45091,242,5
2020-05-12,Abbeville,South Carolina,45001,34,0
2020-05-12,Aiken,South Carolina,45003,123,7
2020-05-12,Allendale,South Carolina,45005,27,3
2020-05-12,Anderson,South Carolina,45007,188,8
2020-05-12,Bamberg,South Carolina,45009,16,0
2020-05-12,Barnwell,South Carolina,45011,35,0
2020-05-12,Beaufort,South Carolina,45013,282,12
2020-05-12,Berkeley,South Carolina,45015,197,15
2020-05-12,Calhoun,South Carolina,45017,8,1
2020-05-12,Charleston,South Carolina,45019,497,11
2020-05-12,Cherokee,South Carolina,45021,22,0
2020-05-12,Chester,South Carolina,45023,39,0
2020-05-12,Chesterfield,South Carolina,45025,80,1
2020-05-12,Clarendon,South Carolina,45027,267,27
2020-05-12,Colleton,South Carolina,45029,32,4
2020-05-12,Darlington,South Carolina,45031,179,5
2020-05-12,Dillon,South Carolina,45033,102,0
2020-05-12,Dorchester,South Carolina,45035,109,3
2020-05-12,Edgefield,South Carolina,45037,39,2
2020-05-12,Fairfield,South Carolina,45039,82,5
2020-05-12,Florence,South Carolina,45041,455,24
2020-05-12,Georgetown,South Carolina,45043,53,3
2020-05-12,Greenville,South Carolina,45045,971,45
2020-05-12,Greenwood,South Carolina,45047,63,0
2020-05-12,Hampton,South Carolina,45049,28,1
2020-05-12,Horry,South Carolina,45051,269,18
2020-05-12,Jasper,South Carolina,45053,25,1
2020-05-12,Kershaw,South Carolina,45055,259,12
2020-05-12,Lancaster,South Carolina,45057,115,5
2020-05-12,Laurens,South Carolina,45059,47,2
2020-05-12,Lee,South Carolina,45061,117,8
2020-05-12,Lexington,South Carolina,45063,482,24
2020-05-12,Marion,South Carolina,45067,50,3
2020-05-12,Marlboro,South Carolina,45069,59,1
2020-05-12,McCormick,South Carolina,45065,7,1
2020-05-12,Newberry,South Carolina,45071,32,1
2020-05-12,Oconee,South Carolina,45073,39,0
2020-05-12,Orangeburg,South Carolina,45075,104,2
2020-05-12,Pickens,South Carolina,45077,77,1
2020-05-12,Richland,South Carolina,45079,1145,59
2020-05-12,Saluda,South Carolina,45081,91,0
2020-05-12,Spartanburg,South Carolina,45083,351,13
2020-05-12,Sumter,South Carolina,45085,294,13
2020-05-12,Union,South Carolina,45087,31,0
2020-05-12,Williamsburg,South Carolina,45089,147,9
2020-05-12,York,South Carolina,45091,258,5
2020-05-13,Abbeville,South Carolina,45001,34,0
2020-05-13,Aiken,South Carolina,45003,132,7
2020-05-13,Allendale,South Carolina,45005,29,3
2020-05-13,Anderson,South Carolina,45007,191,8
2020-05-13,Bamberg,South Carolina,45009,16,0
2020-05-13,Barnwell,South Carolina,45011,36,0
2020-05-13,Beaufort,South Carolina,45013,282,12
2020-05-13,Berkeley,South Carolina,45015,198,15
2020-05-13,Calhoun,South Carolina,45017,9,1
2020-05-13,Charleston,South Carolina,45019,491,10
2020-05-13,Cherokee,South Carolina,45021,22,0
2020-05-13,Chester,South Carolina,45023,39,0
2020-05-13,Chesterfield,South Carolina,45025,85,1
2020-05-13,Clarendon,South Carolina,45027,266,29
2020-05-13,Colleton,South Carolina,45029,33,4
2020-05-13,Darlington,South Carolina,45031,177,5
2020-05-13,Dillon,South Carolina,45033,104,0
2020-05-13,Dorchester,South Carolina,45035,109,3
2020-05-13,Edgefield,South Carolina,45037,41,2
2020-05-13,Fairfield,South Carolina,45039,83,5
2020-05-13,Florence,South Carolina,45041,469,26
2020-05-13,Georgetown,South Carolina,45043,51,3
2020-05-13,Greenville,South Carolina,45045,981,46
2020-05-13,Greenwood,South Carolina,45047,67,0
2020-05-13,Hampton,South Carolina,45049,28,1
2020-05-13,Horry,South Carolina,45051,273,18
2020-05-13,Jasper,South Carolina,45053,25,1
2020-05-13,Kershaw,South Carolina,45055,257,12
2020-05-13,Lancaster,South Carolina,45057,110,5
2020-05-13,Laurens,South Carolina,45059,47,2
2020-05-13,Lee,South Carolina,45061,122,10
2020-05-13,Lexington,South Carolina,45063,492,25
2020-05-13,Marion,South Carolina,45067,48,4
2020-05-13,Marlboro,South Carolina,45069,60,0
2020-05-13,McCormick,South Carolina,45065,7,1
2020-05-13,Newberry,South Carolina,45071,31,1
2020-05-13,Oconee,South Carolina,45073,39,0
2020-05-13,Orangeburg,South Carolina,45075,106,2
2020-05-13,Pickens,South Carolina,45077,85,1
2020-05-13,Richland,South Carolina,45079,1167,59
2020-05-13,Saluda,South Carolina,45081,92,0
2020-05-13,Spartanburg,South Carolina,45083,354,13
2020-05-13,Sumter,South Carolina,45085,296,13
2020-05-13,Union,South Carolina,45087,31,0
2020-05-13,Williamsburg,South Carolina,45089,150,9
2020-05-13,York,South Carolina,45091,265,5
2020-05-14,Abbeville,South Carolina,45001,34,0
2020-05-14,Aiken,South Carolina,45003,135,7
2020-05-14,Allendale,South Carolina,45005,29,3
2020-05-14,Anderson,South Carolina,45007,201,8
2020-05-14,Bamberg,South Carolina,45009,16,0
2020-05-14,Barnwell,South Carolina,45011,36,0
2020-05-14,Beaufort,South Carolina,45013,284,12
2020-05-14,Berkeley,South Carolina,45015,199,15
2020-05-14,Calhoun,South Carolina,45017,9,1
2020-05-14,Charleston,South Carolina,45019,491,10
2020-05-14,Cherokee,South Carolina,45021,22,0
2020-05-14,Chester,South Carolina,45023,39,0
2020-05-14,Chesterfield,South Carolina,45025,90,1
2020-05-14,Clarendon,South Carolina,45027,266,31
2020-05-14,Colleton,South Carolina,45029,41,4
2020-05-14,Darlington,South Carolina,45031,181,5
2020-05-14,Dillon,South Carolina,45033,113,0
2020-05-14,Dorchester,South Carolina,45035,110,3
2020-05-14,Edgefield,South Carolina,45037,41,2
2020-05-14,Fairfield,South Carolina,45039,96,7
2020-05-14,Florence,South Carolina,45041,487,26
2020-05-14,Georgetown,South Carolina,45043,51,3
2020-05-14,Greenville,South Carolina,45045,996,46
2020-05-14,Greenwood,South Carolina,45047,68,1
2020-05-14,Hampton,South Carolina,45049,29,1
2020-05-14,Horry,South Carolina,45051,278,18
2020-05-14,Jasper,South Carolina,45053,25,1
2020-05-14,Kershaw,South Carolina,45055,257,12
2020-05-14,Lancaster,South Carolina,45057,108,5
2020-05-14,Laurens,South Carolina,45059,50,3
2020-05-14,Lee,South Carolina,45061,123,10
2020-05-14,Lexington,South Carolina,45063,503,26
2020-05-14,Marion,South Carolina,45067,47,4
2020-05-14,Marlboro,South Carolina,45069,67,0
2020-05-14,McCormick,South Carolina,45065,7,1
2020-05-14,Newberry,South Carolina,45071,30,1
2020-05-14,Oconee,South Carolina,45073,41,0
2020-05-14,Orangeburg,South Carolina,45075,108,2
2020-05-14,Pickens,South Carolina,45077,87,2
2020-05-14,Richland,South Carolina,45079,1180,60
2020-05-14,Saluda,South Carolina,45081,94,0
2020-05-14,Spartanburg,South Carolina,45083,358,13
2020-05-14,Sumter,South Carolina,45085,301,13
2020-05-14,Union,South Carolina,45087,31,0
2020-05-14,Williamsburg,South Carolina,45089,158,9
2020-05-14,York,South Carolina,45091,272,5
2020-05-15,Abbeville,South Carolina,45001,34,0
